Team,Year,Week,Rating,Prev_Rating,Opponent,Score
SDC,2016,13,0.147046435,0.14206227,TBB,-7.178482728
SDC,2016,14,-0.341322176,-0.346210809,CAR,-3.249092085
SDC,2016,15,-0.523057795,-0.527859624,OAK,-3.849978966
SDC,2016,16,-0.718759041,-0.723542382,CLE,-5.026657579
SDC,2016,17,-0.958086737,-0.962852751,KCC,-5.084285001
SDC,2016,18,-1.175255067,-1.180003809,,
SDC,2016,19,-1.175255067,-1.180003809,,
SDC,2016,20,-1.175255067,-1.180003809,,
SDC,2016,21,-1.175255067,-1.180003809,,
SDC,2016,22,-1.175255067,-1.180003809,,
SDC,2017,1,-1.175255067,-1.180003809,DEN,1.569208402
SDC,2017,2,-0.4891392,-0.493787254,MIA,-3.696745095
SDC,2017,3,-1.130660379,-1.135263851,KCC,-5.066120731
SDC,2017,4,-1.786570437,-1.791133623,PHI,-1.268601822
SDC,2017,5,-1.712574921,-1.716956767,NYG,1.526146901
SDC,2017,6,-1.307734693,-1.311939793,OAK,0.920482566
SDC,2017,7,-1.060154998,-1.064345591,DEN,11.02187586
SDC,2017,8,0.148048088,0.143884004,NEP,0.294192849
SDC,2017,9,0.161333976,0.157204777,,
SDC,2017,10,0.161333976,0.157204777,JAC,1.300770536
SDC,2017,11,0.256287022,0.252177875,BUF,15.02640188
SDC,2017,12,1.392449704,1.388365523,DAL,14.26042101
SDC,2017,13,2.311590511,2.307610046,CLE,-1.121184563
SDC,2017,14,2.082738839,2.078764069,WAS,7.782767353
SDC,2017,15,2.438990622,2.435101837,KCC,-3.633602413
SDC,2017,16,2.081779267,2.077907182,NYJ,4.093588104
SDC,2017,17,2.193546424,2.189683228,OAK,8.795178845
SDC,2017,18,2.541000762,2.537150626,,
SDC,2017,19,2.541000762,2.537150626,,
SDC,2017,20,2.541000762,2.537150626,,
SDC,2017,21,2.541000762,2.537150626,,
SDC,2017,22,2.541000762,2.537150626,,
SDC,2018,1,2.541000762,2.537150626,,
SEA,1970,1,0,0,,
SEA,1970,2,0,0,,
SEA,1970,3,0,0,,
SEA,1970,4,0,0,,
SEA,1970,5,0,0,,
SEA,1970,6,0,0,,
SEA,1970,7,0,0,,
SEA,1970,8,0,0,,
SEA,1970,9,0,0,,
SEA,1970,10,0,0,,
SEA,1970,11,0,0,,
SEA,1970,12,0,0,,
SEA,1970,13,0,0,,
SEA,1970,14,0,0,,
SEA,1970,15,0,0,,
SEA,1970,16,0,0,,
SEA,1970,17,0,0,,
SEA,1970,18,0,0,,
SEA,1970,19,0,0,,
SEA,1970,20,0,0,,
SEA,1970,21,0,0,,
SEA,1970,22,0,0,,
SEA,1971,1,0,0,,
SEA,1971,2,0,0,,
SEA,1971,3,0,0,,
SEA,1971,4,0,0,,
SEA,1971,5,0,0,,
SEA,1971,6,0,0,,
SEA,1971,7,0,0,,
SEA,1971,8,0,0,,
SEA,1971,9,0,0,,
SEA,1971,10,0,0,,
SEA,1971,11,0,0,,
SEA,1971,12,0,0,,
SEA,1971,13,0,0,,
SEA,1971,14,0,0,,
SEA,1971,15,0,0,,
SEA,1971,16,0,0,,
SEA,1971,17,0,0,,
SEA,1971,18,0,0,,
SEA,1971,19,0,0,,
SEA,1971,20,0,0,,
SEA,1971,21,0,0,,
SEA,1971,22,0,0,,
SEA,1972,1,0,0,,
SEA,1972,2,0,0,,
SEA,1972,3,0,0,,
SEA,1972,4,0,0,,
SEA,1972,5,0,0,,
SEA,1972,6,0,0,,
SEA,1972,7,0,0,,
SEA,1972,8,0,0,,
SEA,1972,9,0,0,,
SEA,1972,10,0,0,,
SEA,1972,11,0,0,,
SEA,1972,12,0,0,,
SEA,1972,13,0,0,,
SEA,1972,14,0,0,,
SEA,1972,15,0,0,,
SEA,1972,16,0,0,,
SEA,1972,17,0,0,,
SEA,1972,18,0,0,,
SEA,1972,19,0,0,,
SEA,1972,20,0,0,,
SEA,1972,21,0,0,,
SEA,1972,22,0,0,,
SEA,1973,1,0,0,,
SEA,1973,2,0,0,,
SEA,1973,3,0,0,,
SEA,1973,4,0,0,,
SEA,1973,5,0,0,,
SEA,1973,6,0,0,,
SEA,1973,7,0,0,,
SEA,1973,8,0,0,,
SEA,1973,9,0,0,,
SEA,1973,10,0,0,,
SEA,1973,11,0,0,,
SEA,1973,12,0,0,,
SEA,1973,13,0,0,,
SEA,1973,14,0,0,,
SEA,1973,15,0,0,,
SEA,1973,16,0,0,,
SEA,1973,17,0,0,,
SEA,1973,18,0,0,,
SEA,1973,19,0,0,,
SEA,1973,20,0,0,,
SEA,1973,21,0,0,,
SEA,1973,22,0,0,,
SEA,1974,1,0,0,,
SEA,1974,2,0,0,,
SEA,1974,3,0,0,,
SEA,1974,4,0,0,,
SEA,1974,5,0,0,,
SEA,1974,6,0,0,,
SEA,1974,7,0,0,,
SEA,1974,8,0,0,,
SEA,1974,9,0,0,,
SEA,1974,10,0,0,,
SEA,1974,11,0,0,,
SEA,1974,12,0,0,,
SEA,1974,13,0,0,,
SEA,1974,14,0,0,,
SEA,1974,15,0,0,,
SEA,1974,16,0,0,,
SEA,1974,17,0,0,,
SEA,1974,18,0,0,,
SEA,1974,19,0,0,,
SEA,1974,20,0,0,,
SEA,1974,21,0,0,,
SEA,1974,22,0,0,,
SEA,1975,1,0,0,,
SEA,1975,2,0,0,,
SEA,1975,3,0,0,,
SEA,1975,4,0,0,,
SEA,1975,5,0,0,,
SEA,1975,6,0,0,,
SEA,1975,7,0,0,,
SEA,1975,8,0,0,,
SEA,1975,9,0,0,,
SEA,1975,10,0,0,,
SEA,1975,11,0,0,,
SEA,1975,12,0,0,,
SEA,1975,13,0,0,,
SEA,1975,14,0,0,,
SEA,1975,15,0,0,,
SEA,1975,16,0,0,,
SEA,1975,17,0,0,,
SEA,1975,18,0,0,,
SEA,1975,19,0,0,,
SEA,1975,20,0,0,,
SEA,1975,21,0,0,,
SEA,1975,22,0,0,,
SEA,1976,1,0,0,ARI,-2.590371437
SEA,1976,2,-0.647592859,-0.647592997,WAS,-7.455549355
SEA,1976,3,-2.009184158,-2.009184367,SFF,-9.60128511
SEA,1976,4,-3.274534317,-3.274534687,DAL,-5.448529198
SEA,1976,5,-3.585105014,-3.585105584,GBP,-6.864859358
SEA,1976,6,-3.995074307,-3.99507507,TBB,-2.014623763
SEA,1976,7,-3.775024247,-3.775025101,DET,-16.53881166
SEA,1976,8,-5.051402988,-5.051404122,LAR,-16.60428447
SEA,1976,9,-6.101664941,-6.101666385,ATL,1.396034517
SEA,1976,10,-5.476856653,-5.47685842,MIN,-0.053247685
SEA,1976,11,-5.059655963,-5.059658111,NOS,-20.40640307
SEA,1976,12,-6.155852185,-6.155854706,NYG,-9.486406397
SEA,1976,13,-6.377889132,-6.377892064,CHI,-19.0904475
SEA,1976,14,-7.17242403,-7.172427407,PHI,-12.8458298
SEA,1976,15,-7.506153781,-7.506157601,,
SEA,1976,16,-7.506153781,-7.506157601,,
SEA,1976,17,-7.506153781,-7.506157601,,
SEA,1976,18,-7.506153781,-7.506157601,,
SEA,1976,19,-7.506153781,-7.506157601,,
SEA,1976,20,-7.506153781,-7.506157601,,
SEA,1976,21,-7.506153781,-7.506157601,,
SEA,1976,22,-7.506153781,-7.506157601,,
SEA,1977,1,-7.506153781,-7.506157601,IND,-9.648847054
SEA,1977,2,-8.041827099,-8.041832372,CIN,-10.17953687
SEA,1977,3,-8.469369054,-8.46937524,DEN,-9.20050661
SEA,1977,4,-8.591225313,-8.59123281,NEP,-17.42873173
SEA,1977,5,-9.853726231,-9.853734628,TBB,-6.99270522
SEA,1977,6,-9.496098604,-9.496108556,MIA,-10.17142075
SEA,1977,7,-9.571134399,-9.571145339,BUF,10.97364503
SEA,1977,8,-7.516656456,-7.516668499,OAK,-18.27682196
SEA,1977,9,-8.49485332,-8.49486629,NYJ,2.167164758
SEA,1977,10,-7.606351813,-7.606365459,TEN,-10.14444735
SEA,1977,11,-7.801589931,-7.801604751,SDC,-7.21192836
SEA,1977,12,-7.759471248,-7.759487013,PIT,-2.958058345
SEA,1977,13,-7.439377054,-7.439393871,KCC,-4.152474026
SEA,1977,14,-7.233945615,-7.233963338,BAL,-4.704644998
SEA,1977,15,-7.085163226,-7.085181857,,
SEA,1977,16,-7.085163226,-7.085181857,,
SEA,1977,17,-7.085163226,-7.085181857,,
SEA,1977,18,-7.085163226,-7.085181857,,
SEA,1977,19,-7.085163226,-7.085181857,,
SEA,1977,20,-7.085163226,-7.085181857,,
SEA,1977,21,-7.085163226,-7.085181857,,
SEA,1977,22,-7.085163226,-7.085181857,,
SEA,1978,1,-7.085163226,-7.085181857,SDC,-7.243372941
SEA,1978,2,-7.124715655,-7.124737976,PIT,-3.860426686
SEA,1978,3,-6.471857861,-6.471882829,NYJ,-1.508359823
SEA,1978,4,-5.644608188,-5.644634665,DET,-0.375974128
SEA,1978,5,-4.891946179,-4.891983735,DEN,-8.035442483
SEA,1978,6,-5.284883217,-5.284922819,MIN,-2.700273583
SEA,1978,7,-4.997704369,-4.997756559,GBP,-10.82485569
SEA,1978,8,-5.580419501,-5.58048056,OAK,9.514667288
SEA,1978,9,-4.208138884,-4.20820343,DEN,-1.145228026
SEA,1978,10,-3.952896313,-3.952964237,CHI,-0.056654332
SEA,1978,11,-3.653185391,-3.653264758,IND,-6.152794293
SEA,1978,12,-3.831728884,-3.831810787,KCC,-1.907956116
SEA,1978,13,-3.703477366,-3.703561888,OAK,2.718725162
SEA,1978,14,-3.302089708,-3.302177002,BAL,8.853026718
SEA,1978,15,-2.58708286,-2.587173022,SDC,-14.546338
SEA,1978,16,-3.251485923,-3.251578516,KCC,-3.14015643
SEA,1978,17,-3.245626476,-3.245720808,,
SEA,1978,18,-3.245626476,-3.245720808,,
SEA,1978,19,-3.245626476,-3.245720808,,
SEA,1978,20,-3.245626476,-3.245720808,,
SEA,1978,21,-3.245626476,-3.245720808,,
SEA,1978,22,-3.245626476,-3.245720808,,
SEA,1979,1,-3.245626476,-3.245720808,SDC,-11.13825027
SEA,1979,2,-5.218782424,-5.218890482,MIA,-1.869961777
SEA,1979,3,-4.549018294,-4.549132105,OAK,7.378928917
SEA,1979,4,-2.561027092,-2.561159334,DEN,-0.06903967
SEA,1979,5,-2.205028889,-2.205171941,KCC,-13.83095098
SEA,1979,6,-3.658269151,-3.658414046,SFF,3.446376742
SEA,1979,7,-2.868864052,-2.869050728,SDC,-3.139145686
SEA,1979,8,-2.895892215,-2.896080915,TEN,7.774281887
SEA,1979,9,-1.925876388,-1.926073371,ATL,0.406071616
SEA,1979,10,-1.731547387,-1.731778435,LAR,-12.98609276
SEA,1979,11,-2.597281647,-2.597542136,BAL,3.046412165
SEA,1979,12,-2.19416066,-2.194426289,NOS,3.323586998
SEA,1979,13,-1.826310816,-1.826611972,NYJ,7.197531438
SEA,1979,14,-1.262320675,-1.262624288,KCC,-8.835979232
SEA,1979,15,-1.707830002,-1.708135736,DEN,2.390939747
SEA,1979,16,-1.480120572,-1.480434198,OAK,4.429900079
SEA,1979,17,-1.169066853,-1.16938796,,
SEA,1979,18,-1.169066853,-1.16938796,,
SEA,1979,19,-1.169066853,-1.16938796,,
SEA,1979,20,-1.169066853,-1.16938796,,
SEA,1979,21,-1.169066853,-1.16938796,,
SEA,1979,22,-1.169066853,-1.16938796,,
SEA,1980,1,-1.169066853,-1.16938796,SDC,-9.31735562
SEA,1980,2,-3.206139045,-3.206487424,KCC,0.064920363
SEA,1980,3,-2.551927163,-2.552279484,NEP,-2.74953905
SEA,1980,4,-2.584862478,-2.585223674,WAS,7.719724924
SEA,1980,5,-1.112778563,-1.113242118,TEN,10.73282898
SEA,1980,6,0.36792238,0.367468569,BAL,-14.15753143
SEA,1980,7,-1.246016932,-1.246484453,NYJ,3.287568166
SEA,1980,8,-0.792658422,-0.793127749,OAK,-7.549852513
SEA,1980,9,-1.406948794,-1.407425731,PHI,-1.309606148
SEA,1980,10,-1.398836907,-1.399394644,KCC,-3.551110014
SEA,1980,11,-1.564396377,-1.56494915,OAK,-1.117974986
SEA,1980,12,-1.532509135,-1.533065795,DEN,-6.637409897
SEA,1980,13,-1.872835852,-1.873410355,DAL,-17.4194252
SEA,1980,14,-2.844497686,-2.845138102,NYG,-9.000498826
SEA,1980,15,-3.2066154,-3.207318992,SDC,0.177417803
SEA,1980,16,-3.018613556,-3.01932172,DEN,-6.335344367
SEA,1980,17,-3.193178335,-3.193896555,,
SEA,1980,18,-3.193178335,-3.193896555,,
SEA,1980,19,-3.193178335,-3.193896555,,
SEA,1980,20,-3.193178335,-3.193896555,,
SEA,1980,21,-3.193178335,-3.193896555,,
SEA,1980,22,-3.193178335,-3.193896555,,
SEA,1981,1,-3.193178335,-3.193896555,CIN,-4.473423443
SEA,1981,2,-3.513239612,-3.513989695,DEN,-0.777081769
SEA,1981,3,-2.966008044,-2.966786439,OAK,-2.952219029
SEA,1981,4,-2.963709875,-2.964502885,KCC,-5.610686018
SEA,1981,5,-3.341849324,-3.34264981,SDC,-2.557698459
SEA,1981,6,-3.243830465,-3.244648571,TEN,-8.735301779
SEA,1981,7,-3.853993945,-3.854821842,NYG,-21.8259656
SEA,1981,8,-5.65119111,-5.652183282,NYJ,4.637514915
SEA,1981,9,-4.715854199,-4.716815465,GBP,-10.35904224
SEA,1981,10,-5.186119869,-5.187228384,PIT,-0.910677665
SEA,1981,11,-4.857239699,-4.858330903,SDC,10.10702446
SEA,1981,12,-3.788363688,-3.789464249,KCC,-13.300982
SEA,1981,13,-4.422538242,-4.423632079,OAK,-2.417653737
SEA,1981,14,-4.29723296,-4.298334679,NYJ,-2.699568738
SEA,1981,15,-4.203252712,-4.204336151,DEN,-4.171835755
SEA,1981,16,-4.201507326,-4.20259211,BAL,6.059924909
SEA,1981,17,-3.661431945,-3.662518301,,
SEA,1981,18,-3.661431945,-3.662518301,,
SEA,1981,19,-3.661431945,-3.662518301,,
SEA,1981,20,-3.661431945,-3.662518301,,
SEA,1981,21,-3.661431945,-3.662518301,,
SEA,1981,22,-3.661431945,-3.662518301,,
SEA,1982,1,-3.661431945,-3.662518301,BAL,-11.48536293
SEA,1982,2,-5.617414692,-5.618493874,TEN,-2.067932335
SEA,1982,3,-4.907518221,-4.908593662,DEN,2.220010935
SEA,1982,4,-3.719596695,-3.720659579,PIT,6.502428456
SEA,1982,5,-2.259307388,-2.260384226,OAK,-0.65971876
SEA,1982,6,-2.059358809,-2.060479218,CHI,-2.683315563
SEA,1982,7,-2.128687337,-2.130042522,NEP,-11.17218996
SEA,1982,8,-3.0330376,-3.034340007,CIN,-3.854147895
SEA,1982,9,-3.10768399,-3.108966425,DEN,-2.830693031
SEA,1982,10,-3.08460141,-3.085890852,,
SEA,1982,11,-3.08460141,-3.085890852,,
SEA,1982,12,-3.08460141,-3.085890852,,
SEA,1982,13,-3.08460141,-3.085890852,,
SEA,1982,14,-3.08460141,-3.085890852,,
SEA,1982,15,-3.08460141,-3.085890852,,
SEA,1982,16,-3.08460141,-3.085890852,,
SEA,1982,17,-3.08460141,-3.085890852,,
SEA,1982,18,-3.08460141,-3.085890852,,
SEA,1982,19,-3.08460141,-3.085890852,,
SEA,1982,20,-3.08460141,-3.085890852,,
SEA,1982,21,-3.08460141,-3.085890852,,
SEA,1982,22,-3.08460141,-3.085890852,,
SEA,1983,1,-3.08460141,-3.085890852,KCC,-1.536834839
SEA,1983,2,-2.697659767,-2.698923206,NYJ,5.353274765
SEA,1983,3,-1.087472861,-1.088677665,SDC,1.017109075
SEA,1983,4,-0.736709205,-0.737830463,WAS,-4.168302054
SEA,1983,5,-1.226936755,-1.228390021,BAL,7.960676309
SEA,1983,6,-0.078485122,-0.079898981,SDC,-0.951475613
SEA,1983,7,-0.175484065,-0.176814497,OAK,3.367911257
SEA,1983,8,0.178855467,0.177551278,PIT,-2.734493888
SEA,1983,9,-0.085994474,-0.087245929,OAK,11.30430035
SEA,1983,10,0.863196761,0.86197856,DEN,2.05051094
SEA,1983,11,0.954528621,0.953333576,ARI,-3.951939158
SEA,1983,12,0.604066637,0.60271257,DEN,-4.248575017
SEA,1983,13,0.280557193,0.279240799,KCC,-0.197274526
SEA,1983,14,0.250692711,0.24939777,DAL,-9.624461391
SEA,1983,15,-0.330198707,-0.33160222,NYG,2.806663757
SEA,1983,16,-0.15592857,-0.157437173,NEP,7.183673552
SEA,1983,17,0.230366278,0.228919401,DEN,10.15581774
SEA,1983,18,0.726638852,0.725224889,MIA,8.368862918
SEA,1983,19,1.090554283,1.089182577,OAK,-3.079410972
SEA,1983,20,0.901010408,0.899661063,,
SEA,1983,21,0.901010408,0.899661063,,
SEA,1983,22,0.901010408,0.899661063,,
SEA,1984,1,0.901010408,0.899661063,BAL,14.83839329
SEA,1984,2,4.385356129,4.3841593,SDC,6.261643077
SEA,1984,3,4.760613518,4.759528358,NEP,-3.857925364
SEA,1984,4,3.324190371,3.32327604,CHI,16.05746175
SEA,1984,5,5.143229139,5.142051313,MIN,4.486501488
SEA,1984,6,5.061138183,5.059809472,OAK,0.885791228
SEA,1984,7,4.597210743,4.595967306,BUF,0.189046051
SEA,1984,8,4.156394274,4.155256492,GBP,5.010352794
SEA,1984,9,4.234026867,4.232756621,SDC,16.46670979
SEA,1984,10,5.25341711,5.252207945,KCC,24.00529831
SEA,1984,11,6.695869511,6.694741728,OAK,6.290651796
SEA,1984,12,6.666925388,6.665847001,CIN,13.86873461
SEA,1984,13,7.147046003,7.146033809,DEN,7.249006589
SEA,1984,14,7.15341854,7.152450781,DET,11.07867639
SEA,1984,15,7.38431606,7.383260644,KCC,-8.900501683
SEA,1984,16,6.479603963,6.478604142,DEN,-4.982244417
SEA,1984,17,5.876348785,5.875388057,OAK,8.53068529
SEA,1984,18,6.009065611,6.008139907,MIA,-0.741337476
SEA,1984,19,5.687617845,5.68674299,,
SEA,1984,20,5.687617845,5.68674299,,
SEA,1984,21,5.687617845,5.68674299,,
SEA,1984,22,5.687617845,5.68674299,,
SEA,1985,1,5.687617845,5.68674299,CIN,5.810868434
SEA,1985,2,5.718430492,5.717791149,SDC,11.55742849
SEA,1985,3,6.886230092,6.88569506,LAR,-3.445878999
SEA,1985,4,5.16421191,5.16350712,KCC,-3.368751562
SEA,1985,5,3.945217128,3.944635886,SDC,3.760004429
SEA,1985,6,3.922065541,3.921591965,ATL,0.082201681
SEA,1985,7,3.495414001,3.494812713,DEN,4.931079253
SEA,1985,8,3.638980526,3.638437071,NYJ,3.083359394
SEA,1985,9,3.588469514,3.588038335,OAK,18.39445582
SEA,1985,10,4.822301706,4.821929177,NOS,12.93303632
SEA,1985,11,5.446204369,5.445770186,NEP,-2.333677175
SEA,1985,12,4.890498545,4.890134227,SFF,1.526435793
SEA,1985,13,4.666227695,4.665811571,KCC,10.09739889
SEA,1985,14,5.005675894,5.005314581,BAL,9.796018271
SEA,1985,15,5.28746074,5.287143572,OAK,1.173730733
SEA,1985,16,5.058920184,5.058646668,DEN,1.499988775
SEA,1985,17,4.871608004,4.871367577,,
SEA,1985,18,4.871608004,4.871367577,,
SEA,1985,19,4.871608004,4.871367577,,
SEA,1985,20,4.871608004,4.871367577,,
SEA,1985,21,4.871608004,4.871367577,,
SEA,1985,22,4.871608004,4.871367577,,
SEA,1986,1,4.871608004,4.871367577,PIT,17.27789171
SEA,1986,2,7.97317893,7.973160948,KCC,4.319093514
SEA,1986,3,7.242361846,7.24245716,NEP,11.16107041
SEA,1986,4,7.89547994,7.895716909,WAS,4.470738711
SEA,1986,5,7.406231193,7.406387932,SDC,16.86260974
SEA,1986,6,8.588278511,8.588518954,OAK,4.892845365
SEA,1986,7,8.177674828,8.177971668,NYG,7.404977316
SEA,1986,8,8.100405077,8.100663271,DEN,5.878396313
SEA,1986,9,7.89840428,7.898716239,NYJ,-11.55711091
SEA,1986,10,6.277111348,6.277505432,KCC,-4.663071447
SEA,1986,11,5.435558825,5.43600271,CIN,-10.48328158
SEA,1986,12,4.298498796,4.29898846,PHI,2.190462522
SEA,1986,13,4.157963044,4.158434508,DAL,14.81126541
SEA,1986,14,4.823794442,4.824257052,OAK,21.55343098
SEA,1986,15,5.807890709,5.808388876,SDC,9.13792798
SEA,1986,16,5.992892779,5.993425253,DEN,17.22493162
SEA,1986,17,6.584052718,6.584615092,,
SEA,1986,18,6.584052718,6.584615092,,
SEA,1986,19,6.584052718,6.584615092,,
SEA,1986,20,6.584052718,6.584615092,,
SEA,1986,21,6.584052718,6.584615092,,
SEA,1986,22,6.584052718,6.584615092,,
SEA,1987,1,6.584052718,6.584615092,DEN,-4.229617164
SEA,1987,2,3.880635248,3.881352195,KCC,16.82180187
SEA,1987,3,6.468868573,6.469691061,MIA,3.844986331
SEA,1987,4,6.031554866,6.032489264,CIN,-1.979986344
SEA,1987,5,4.887048979,4.888056314,DET,12.50999348
SEA,1987,6,5.839917041,5.840950349,OAK,17.15316632
SEA,1987,7,7.096944738,7.098028345,MIN,7.058682954
SEA,1987,8,7.09311856,7.094243645,NYJ,-2.748154382
SEA,1987,9,6.198457383,6.199643515,GBP,4.213317038
SEA,1987,10,6.033029021,6.034256444,SDC,17.84775156
SEA,1987,11,6.941853832,6.943118806,OAK,-8.71861417
SEA,1987,12,5.823248975,5.824550922,PIT,2.34176226
SEA,1987,13,5.59114986,5.592490545,DEN,7.640075738
SEA,1987,14,5.719207728,5.720582359,CHI,14.71770921
SEA,1987,15,6.248531344,6.24994778,KCC,-8.578399532
SEA,1987,16,5.424812962,5.426257325,TEN,3.715001622
SEA,1987,17,5.334822892,5.336297565,,
SEA,1987,18,5.334822892,5.336297565,,
SEA,1987,19,5.334822892,5.336297565,,
SEA,1987,20,5.334822892,5.336297565,,
SEA,1987,21,5.334822892,5.336297565,,
SEA,1987,22,5.334822892,5.336297565,,
SEA,1988,1,5.334822892,5.336297565,DEN,10.01442956
SEA,1988,2,6.50472456,6.506345666,KCC,10.05526181
SEA,1988,3,7.214832011,7.216526893,SDC,-1.973965888
SEA,1988,4,5.683365694,5.685120388,SFF,-9.155319092
SEA,1988,5,3.563553582,3.565432928,ATL,5.96503752
SEA,1988,6,3.863739074,3.865720848,BAL,6.965158771
SEA,1988,7,4.208341263,4.210364927,NOS,1.164535729
SEA,1988,8,3.90396071,3.906091263,LAR,-5.501700395
SEA,1988,9,3.048900609,3.051119918,SDC,0.656825032
SEA,1988,10,2.849560978,2.851805624,BUF,-5.184860478
SEA,1988,11,2.231528558,2.23381284,TEN,0.96958641
SEA,1988,12,2.141389833,2.143706869,KCC,-0.718523679
SEA,1988,13,1.950728932,1.953065439,OAK,4.107440297
SEA,1988,14,2.085523393,2.087887696,NEP,-0.917439523
SEA,1988,15,1.908878515,1.911272372,DEN,14.95543009
SEA,1988,16,2.633686936,2.636105608,OAK,5.367324358
SEA,1988,17,2.77756259,2.78000408,,
SEA,1988,18,2.77756259,2.78000408,CIN,0.079916844
SEA,1988,19,2.642680302,2.645145518,,
SEA,1988,20,2.642680302,2.645145518,,
SEA,1988,21,2.642680302,2.645145518,,
SEA,1988,22,2.642680302,2.645145518,,
SEA,1989,1,2.642680302,2.645145518,PHI,-8.980225334
SEA,1989,2,-0.263046107,-0.26029503,ARI,-6.423761653
SEA,1989,3,-1.495189216,-1.492263077,NEP,11.7836998
SEA,1989,4,0.717958954,0.720920888,OAK,3.141317882
SEA,1989,5,1.064153087,1.067145253,KCC,-5.402366947
SEA,1989,6,0.255838082,0.258836883,SDC,0.446911466
SEA,1989,7,0.277068458,0.280092159,DEN,0.903354834
SEA,1989,8,0.339697096,0.342730632,SDC,-1.50533892
SEA,1989,9,0.171966549,0.175013736,KCC,-5.346203771
SEA,1989,10,-0.287880978,-0.284827959,BAL,-3.046716045
SEA,1989,11,-0.50009906,-0.497029003,NYG,-2.153093995
SEA,1989,12,-0.618170127,-0.614995249,DEN,-10.14035155
SEA,1989,13,-1.252982221,-1.249808414,BUF,-0.287128471
SEA,1989,14,-1.192616362,-1.189428047,CIN,6.186467276
SEA,1989,15,-0.758552619,-0.755346116,OAK,1.665702573
SEA,1989,16,-0.623871775,-0.620662264,WAS,-15.11125991
SEA,1989,17,-1.386365887,-1.38308442,,
SEA,1989,18,-1.386365887,-1.38308442,,
SEA,1989,19,-1.386365887,-1.38308442,,
SEA,1989,20,-1.386365887,-1.38308442,,
SEA,1989,21,-1.386365887,-1.38308442,,
SEA,1989,22,-1.386365887,-1.38308442,,
SEA,1990,1,-1.386365887,-1.38308442,CHI,-6.415550218
SEA,1990,2,-2.64366197,-2.640027977,OAK,-3.730121016
SEA,1990,3,-2.860953779,-2.857370311,DEN,1.930274817
SEA,1990,4,-2.06241568,-2.058834056,CIN,6.983554983
SEA,1990,5,-0.770134157,-0.766547243,NEP,4.070890608
SEA,1990,6,-0.165006061,-0.161423243,OAK,-0.839678733
SEA,1990,7,-0.239969691,-0.236395456,KCC,6.30873117
SEA,1990,8,0.414900395,0.418472639,,
SEA,1990,9,0.414900395,0.418472639,SDC,-10.8863584
SEA,1990,10,-0.612486769,-0.608928082,KCC,3.595935549
SEA,1990,11,-0.261784909,-0.258223193,MIN,-2.108699413
SEA,1990,12,-0.403855255,-0.400187837,SDC,1.223404243
SEA,1990,13,-0.287622434,-0.283972668,TEN,-1.341965018
SEA,1990,14,-0.35791194,-0.354252965,GBP,3.044642805
SEA,1990,15,-0.145252268,-0.141497498,MIA,-1.325128825
SEA,1990,16,-0.214656771,-0.210918593,DEN,1.162559572
SEA,1990,17,-0.138144752,-0.134422138,DET,6.792019511
SEA,1990,18,0.226600735,0.230400654,,
SEA,1990,19,0.226600735,0.230400654,,
SEA,1990,20,0.226600735,0.230400654,,
SEA,1990,21,0.226600735,0.230400654,,
SEA,1990,22,0.226600735,0.230400654,,
SEA,1991,1,0.226600735,0.230400654,NOS,0.530843726
SEA,1991,2,0.302661483,0.306782312,NYJ,0.034514433
SEA,1991,3,0.249032073,0.253015188,DEN,0.596229767
SEA,1991,4,0.306898355,0.310818733,KCC,-0.600158352
SEA,1991,5,0.177318825,0.181232607,IND,9.768279274
SEA,1991,6,1.376188881,1.380042041,CIN,2.895886108
SEA,1991,7,1.545044129,1.548866636,OAK,-0.453363029
SEA,1991,8,1.345203413,1.34898828,PIT,12.30702
SEA,1991,9,2.341732194,2.345479235,SDC,4.10694527
SEA,1991,10,2.488833283,2.492551617,,
SEA,1991,11,2.488833283,2.492551617,SDC,0.146690898
SEA,1991,12,2.308668484,2.312353462,OAK,-9.379342923
SEA,1991,13,1.473810527,1.477467196,DEN,2.532891336
SEA,1991,14,1.544415914,1.548032716,KCC,-4.660696812
SEA,1991,15,1.156596369,1.160191614,SFF,2.459890086
SEA,1991,16,1.233260705,1.236917636,ATL,-5.180774179
SEA,1991,17,0.876925434,0.880630272,LAR,4.193335182
SEA,1991,18,1.051473315,1.055230156,,
SEA,1991,19,1.051473315,1.055230156,,
SEA,1991,20,1.051473315,1.055230156,,
SEA,1991,21,1.051473315,1.055230156,,
SEA,1991,22,1.051473315,1.055230156,,
SEA,1992,1,1.051473315,1.055230156,CIN,-12.48084916
SEA,1992,2,-2.331607305,-2.327968764,KCC,-5.31612001
SEA,1992,3,-2.928509846,-2.924951446,NEP,-1.935850408
SEA,1992,4,-2.763066606,-2.759594989,MIA,-3.934122971
SEA,1992,5,-2.930360373,-2.926949961,SDC,-7.640374293
SEA,1992,6,-3.519112113,-3.515783832,DAL,-12.44591616
SEA,1992,7,-4.51097923,-4.507529237,OAK,-13.19620836
SEA,1992,8,-5.379502143,-5.37612856,NYG,-6.732815832
SEA,1992,9,-5.50253066,-5.499072698,,
SEA,1992,10,-5.50253066,-5.499072698,WAS,-6.751377208
SEA,1992,11,-5.606601206,-5.603075172,OAK,-9.718005825
SEA,1992,12,-5.922863099,-5.919398199,KCC,-6.618202885
